x	y	Edep
-0.0195285	-0.00738934	0.00488437
0.00995485	-0.00674986	0.00487822
0.0076838	0.0252326	0.00487821
-0.0116781	-0.00341382	0.00487821
0.00733831	-0.0154588	0.00487821
-0.0305305	-0.00782351	0.0048782
0.00130991	-0.0159527	0.00487794
-0.0106344	-0.0122528	0.00487754
0.0127373	0.0247578	0.00486964
0.0140438	-0.00380296	0.00486964
-0.00914962	0.00541269	0.00486964
0.00106909	-0.0103276	0.00486964
-0.0148066	0.0207171	0.00486963
0.00428316	0.00871646	0.00486896
-0.0170625	-0.0140495	0.00486895
0.0235596	0.00470288	0.00486106
0.00315176	-0.0119893	0.00486106
-0.0104202	-0.00573929	0.00486106
0.0153526	-0.00616639	0.00486106
0.00311727	0.0024284	0.00486106
-0.0193385	0.00826237	0.00485058
-0.0221301	0.0138135	0.00483443
-0.0064526	0.00245205	0.00483439
0.00610531	0.0105459	0.00483439
